,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
10768,Aire naturelle de Kerzuel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.8984366,-4.0957819,Kerzuel,29950,+33 2 98 54 61 38,,,Gouesnach,
10769,Camping de La Noë,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.874982,-2.2078842,Rue du Chaperon rouge,56380,+33 2 97 93 21 20,commune@monteneuf.com,http://www.monteneuf.fr/,Monteneuf,
10770,Aire Naturelle du Pusset,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.6048366,-2.4610877,Le Pusset,22430,+33 6 61 30 88 15,campingdupusset@sfr.fr,,Erquy,
10771,Belle Ile Aventure - Parc Aventure dans les Arbres,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.34378,-3.196505,Le Bois Trochu Route de Kergoyet,56360,+33 6 82 04 84 88,info@belleile-aventure.com,http://www.belleile-aventure.com/|#+33,Le Palais,
10772,Ecole de voile Seanergie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.64146,-2.950366,23 rue Hoche,56400,+33 2 97 57 91 58,anne@seanergie.fr,http://www.seanergie.fr/|#+33,Le Bono,
10773,Patronage laïque de Lorient,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.74855,-3.373741,Base nautique du Ter Boulevard Emile Guillerot,56100,+33 2 97 37 45 25,,,Lorient,
10774,Location de voiliers avec skipper Connecti-sail.com,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.6214,-2.833541,3 Nabrehuil,56610,+33 6 81 68 57 72,contact@connectisail.com,http://www.connecti-sail.com/|Loisirs,Arradon,
10775,Ty Squash,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.65495,-2.759532,9 rue Boucicaud ZC Atlanville,56000,+33 2 97 63 53 61,,http://www.tysquash.com/,Vannes,
10776,"Gregory Taane, coaching sport et santé",https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.33514,-3.162563,Route de Bangor,56360,+33 6 77 08 77 96,g.taane@orange.fr,,Le Palais,
10777,Loisirs nautiques de Sarzeau,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.49332,-2.79603,10 rue Hent Morice,56370,+33 2 97 41 97 16,contact@connectisail.com,,Sarzeau,
10778,Stage de découverte de l'escrime (6 à 15 ans),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.29447,-3.090444,Lannivrec,56360,+33 6 84 38 61 05,maitre.escrimemorlaix@gmail.com,,Locmaria,
10779,Tennis,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.29412,-3.090572,Lannivrec,56360,+33 2 97 31 73 75,,,Locmaria,
10780,Prestige Evasion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.54177,-2.890396,Rue De Lenn Vihan,56640,+33 6 85 68 08 66,vivien@prestige-evasion.com,http://www.prestige-evasion.com/|#+33,Arzon,
10781,TELFISAKI,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.34622,-3.15483,5 avenue Carnot,56360,+33 2 97 31 29 67,telfisaki@orange.fr,http://www.telfisaki.com/|#+33,Le Palais,
10782,Sensation Océan,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,47.74855,-3.373741,Base des sous-marins de Keroman,56100,+33 6 78 89 27 19,info@sensationocean.com,http://www.sensationocean.com/|SENSATION,Lorient,
10783,Citotel Brest Centre Gare,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.3883185,-4.482762,2 boulevard Gambetta 4 bd gambetta sarl antigua,29200,+33 2 98 44 47 01,info@hotelgare.com,http://www.citotel.com/,Brest,
10784,Hôtel des Voyageurs,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.611373,-3.4727297,2 place de l'Église,22420,+33 2 96 38 90 23,lebriquer.mariet@orange.fr,,Plouaret,
10785,Hôtel - restaurant Best Western Europe Hôtel,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.4166885,-4.4760142,247 rue Général Paulet,29200,+33 2 98 20 05 00,contact@europe-hotel-brest.fr,http://www.europe-hotel-brest.fr/,Brest,
10786,Camping de Penn-Enez,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.6050082,-4.5959467,551 lieu-dit Ar Vourc'h,29870,+33 2 98 89 55 78,campingpennenez@gmail.com,http://www.camping-penn-enez.com/,Landéda,
10787,Camping Les Sables Blancs,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.8062214,-4.2061385,21 Keralouet,29740,+33 2 98 87 84 79,sandrine@campingdessablesblancs.fr,http://www.campingdessablesblancs.fr/,Plobannalec-Lesconil,
10788,Le Village du Moulin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#ClubOrHolidayVillage|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.412488,-4.083226,Kerroc'h,29450,+33 2 98 24 10 89,,http://www.villagedumoulin.com/,Sizun,
10789,Camping Les Myrtilles,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.9501001,-3.9637071,Bois de Pleuven,29140,+33 6 32 14 62 11,myrtilles@orange.fr,http://www.campinglesmyrtilles.com/,Saint-Yvi,
10790,Camping Karreg Skividen,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.7972084,-4.2473423,26 Lieu dit Squividan,29730,+33 2 98 58 22 78,camping.karreg.skividen@gmail.com,http://www.campingkarregskividen.com/,Treffiagat,
10791,Camping Municipal de Kervian,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.3091213,-4.5594288,Route du Camping,29570,+33 2 98 27 43 23,mairie@roscanvel.fr,http://www.roscanvel.fr/,Roscanvel,
10792,Auberge de jeunesse de Redon,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#ClubOrHolidayVillage|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.656611,-2.0823264,2 rue Claude Chantebel BP 10317,35600,+33 2 99 72 14 39,contact@mapar.fr,http://www.mapar.fr/,Redon,
10793,Camping du Vougot,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.6307813,-4.4508361,1037 route de Prat Ledan Lieu-dit Le Vougot,29880,+33 7 63 52 55 44,contact@campingduvougot.com,https://www.campingduvougot.com/,Plouguerneau,
10794,Le Plein Air Bainsois,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.7107071,-2.1148573,L'île aux pies,35600,+33 6 40 92 65 45,contact@campingileauxpies.com,https://www.campingileauxpies.com/,Bains-sur-Oust,
10800,HOTEL TEST LEA,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,47.99462,-4.10107,1 Allée François Truffaut test,29000,,lea.marrin@ot29.bzh,,Quimper,
10804,Club des Coquillages,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BeachClub|http://schema.org/LocalBusiness,48.6556353,-2.8371547,Plage du Port Plage du Casino,22410,+33 6 63 09 99 95,,,Saint-Quay-Portrieux,
10807,Camping municipal,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|https://www.datatourisme.fr/ontology/core#CamperVanArea|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.428337,-3.32614,Le Corong,22160,+33 2 96 45 72 00,mairie.bulatpestivien@wanadoo.fr,http://www.bulat-pestivien.fr/,Bulat-Pestivien,
10835,Association Le Lougre de L'Odet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,47.8733864,-3.9172021,Quai d'Aiguillon,29900,+33 2 98 53 20 00,lelougre.corentin@orange.fr,https://www.lougredelodet.bzh/,Quimper,
10843,Le Santa Maria,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,47.8689533,-3.914515,2 Rue du Verger Kerléan,29900,+33 6 62 88 00 87,santamariapeche@wanadoo.fr,http://www.santamariapeche.com/,Concarneau,
10857,Bristol Union,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.6495533,-2.0242225,Intra-Muros 4 place de la Poissonnerie,35400,+33 2 99 40 83 36,info@hotel-bristol-union.com,http://www.hotel-bristol-union.com/,Saint-Malo,
10858,Hôtel - restaurant Chandouineau,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,47.6520841,-2.0860558,1 Rue Thiers,35600,+33 2 99 71 02 04,hotel.chandouineau@orange.fr,http://www.hotel-restaurant-chandouineau.com/,Redon,
