,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
1533,Au 20 Cœurs,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.286516,55.522649,20 rue Hubert Delisle,97430,+33 2 62 91 21 37,,,Le Tampon,
1542,Ti Mahi-Mahi,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.056852,55.223548,"165 bis, rue du Général de Gaulle",97434,+33 6 92 10 90 66,,,Saint-Paul,
1565,Studio Nico,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.206383,55.297708,"2, impasse Andromède - Stella",97424,+33 6 92 32 92 31,,,Saint-Leu,
1566,Roch'Elles (Aux),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.053452,55.224007,"4, rue du Port - Appt. 319",97434,+33 2 62 24 21 18,,,Saint-Paul,
1568,Villa Vanille (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.17639409,55.28736369,"69, rue du Lagon",97436,+33 2 62 34 03 15,lavillavanille@orange.fr,,Saint-Leu,
1570,Géraniums (Les),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.21837816,55.56028342,RN 3- PK 24 - Bourg-Murat,97418,+33 2 62 59 11 06,hotelgeranium@wanadoo.fr,http://www.hotelrestaurantlesgeraniums.com/,Le Tampon,
1571,Bengali 1 (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.37899353,55.60577273,"17, rue Raphaël Babet",97480,+33 2 62 56 54 01,bengali.kerebel@wanadoo.fr,,Saint-Joseph,
1572,Bengali 2 (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.37899353,55.60577273,"17, rue Raphaël Babet",97480,+33 2 62 56 54 01,bengali.kerebel@wanadoo.fr,,Saint-Joseph,
1573,Austral Traiteur,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.314387,55.455116,"37, avenue Charles Isautier - Z.I N°3",97410,+33 6 92 69 81 81,,,Saint-Pierre,
1574,Auberge du Pavé (L'),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.01585713,55.29348453,"164 ter, chemin Pavé Lougnon",97460,+33 2 62 71 92 98,laubergedupave@orange.fr,,Saint-Paul,
1576,16 (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.336181,55.47791,"16, rue Rodier",97410,+33 2 62 10 57 43,,,Saint-Pierre,
1577,Couleurs d'Ici et d'Ailleurs,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.052685,55.268201,"10, rue de l'Eglise",97435,+33 6 92 66 94 57,marie.louna@orange.fr,,Saint-Paul,
1579,Wasabi,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.878002,55.449725,"52, rue Jean Chatel",97400,+33 2 62 48 58 39,,http://www.facebook.com/wasabi.re,Saint-Denis,
1581,Croc Parc,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#ThemePark|http://schema.org/AmusementPark,-21.26695719,55.35300008,"1, route forestière",97427,+33 2 62 91 40 41,orizon.reunion@wanadoo.fr,http://www.crocparc.re/,L'Étang-Salé,
1582,Villa Grand Fond,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.038456,55.217491,"91, rue des Sables - Grand Fond",97434,+33 6 92 87 80 58,legrandfond@gmail.com,,Saint-Paul,
1583,Meublé Colet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.065697,55.222574,45 avenue de Bourbon - résidence les Brisants - Ermitage,97434,+33 6 92 87 23 48,ml.colet@orange.fr,http://www.les-brisants.fr/,Saint-Paul,
1584,Chez Myriam et Brice,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.085083,55.228778,"11, rue Léon Dierx - Ermitage",97434,+33 2 62 32 87 73,myriamorlando@wanadoo.fr,http://www.giteschezmyriametbrice.com/,Saint-Paul,
1585,Eden (L'),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.284072,55.521526,"72, rue Hubert Delisle",97430,+33 2 62 57 14 89,,,Le Tampon,
1586,Coquillages (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.348501,55.482265,"54, rue Amiral Lacaze - Terre Sainte",97410,+33 6 92 13 05 29,lescoquillages.johnjacquenet@orange.fr,,Saint-Pierre,
1587,Soleil d'Orient,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.335357,55.465974,"182 ter, rue Marius et Ary Leblond",97410,+33 2 62 25 05 26,,,Saint-Pierre,
1588,Ile Royale,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.33539577,55.46646278,"182 ter, rue Marius et Ary Leblond",97410,+33 2 62 25 05 26,,,Saint-Pierre,
1589,Lé Gaillard,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.36896987,55.55384962,"26, chemin Neuf",97429,+33 2 62 56 77 68,legaillard@izi.re,,Petite-Île,
1590,Brisants (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.06698224,55.22310664,Avenue des Brisants,97434,+33 6 92 60 44 60,,,Saint-Paul,
1591,Au 974 Restaurant,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.9397603,55.30925169,"1, rue Boris Vian - Z.A. n°3",97420,+33 2 62 43 14 00,thierry.quezel-crasaz@orange.fr,,Le Port,
1592,Atelier Mascarin,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage,-20.949323,55.288668,"1, rue Claude Chappe",97420,+33 2 62 55 10 20,visitechoco@mascarin.fr,http://www.mascarin.fr/,Le Port,
1594,Papa's Terre Sainte,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.343066,55.493621,2 rue des Roches,97410,+33 2 62 49 12 59,contact@papas.re,,Saint-Pierre,
1595,Restaurant Chef Hugo,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.09869331,55.67415387,"321, RN3 - Pont Payet",97470,+33 2 62 41 11 79,traiteur@chefhugo.com,,Saint-Benoît,
1598,Panorama (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.129811,55.479391,31 E route du Bras Sec - Matarum,97413,+33 6 92 73 72 92,,,Cilaos,
1600,Touareg,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.877322,55.453721,"42, rue Charles Gounod",97400,+33 2 62 41 22 34,,,Saint-Denis,
1601,Entre-Deux Lys,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.24467,55.483571,"3, impasse des Lys - ravine des Citrons",97414,+33 6 92 85 24 59,,,Entre-Deux,
1602,Kaz Kian (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.142746,55.798997,8 chemin de l'Eglise - Piton Sainte-Rose,97439,+33 6 92 19 99 29,deltauryse@gmail.com,,Sainte-Rose,
1603,Goodsèl,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.9454,55.647935,1694 avenue Ile de France,97440,+33 6 93 90 90 76,goodsel.reunion@gmail.com,,Saint-André,
1604,My Krep's,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.95613,55.311943,Centre Commercial Cap Sacré Coeur,97420,+33 2 62 33 31 17,mykreps@orange.fr,,Le Port,
1605,Suffren (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,-21.342514,55.471118,"14, rue Suffren",97410,+33 2 62 35 19 10,hotelsuffren@wanadoo.fr,http://pagesperso-orange.fr/le-suffren-hotel,Saint-Pierre,
1606,Restaurant Lee,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.33869,55.470448,"132, rue des Bons Enfants",97410,+33 2 62 35 45 63,,,Saint-Pierre,
1607,Chocas (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.24796696,55.47254361,"12, rue de l’église",97414,+33 2 62 39 30 00,,,Entre-Deux,
1608,Epicurieux (L'),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.343061,55.470552,9 rue Suffren,97410,+33 2 62 83 84 66,,https://website--3129255259151795397188-restaurant.business.site/,Saint-Pierre,
1610,Caillou Blanc (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.02289361,55.2729134,"20, rue des Merles - Plateau Caillou",97460,+33 2 62 55 71 55,contact@cailloublanc.com,http://www.cailloublanc.com/,Saint-Paul,
1611,Caillou Blanc (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.022841,55.273087,"20, rue des Merles - Plateau Caillou",97460,+33 6 92 87 51 92,cailloublanc@wanadoo.fr,http://www.cailloublanc.com/,Saint-Paul,
1612,Caillou Blanc (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.02289361,55.2729134,"20, rue des Merles - Plateau Caillou",97460,+33 2 62 55 71 55,contact@cailloublanc.com,http://www.cailloublanc.com/,Saint-Paul,
1613,Sentier des Sources (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.13552671,55.49713387,"5, chemin Saül - Bras Sec",97413,+33 2 62 96 89 95,,,Cilaos,
