,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
4234,Vedette Panoramique du Loing,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,48.310151,2.708054,Embarcadère Montcourt-Fromonville,77140,+33 6 24 37 75 31,le.zia@vedette-panoramique-du-loing.fr,https://vedette-le-zia.pagesperso-orange.fr/,Montcourt-Fromonville,La Vedette Panoramique du Loing vous propose une croisière d'une heure et demi à bord du Zia sur le canal du Loing à la découverte des paysages cachés du Pays de Nemours. Escale possible à Nemours sur réservation
4235,Cloître et jardin médiévaux de Donnemarie-Dontilly,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.478775,3.132068,Rue de l'église Rue des cloîtres,77520,+33 1 64 60 21 80,mairie-donnemarie@wanadoo.fr,http://www.donnemarie-dontilly.fr/,Donnemarie-Dontilly,"Equilibre et senteurs sont à l’honneur dans cette partie attenante à l’église de la Nativité.
Le cloître, lieu de silence et de méditation, est construit au XVème siècle au nord de l’église, à l’emplacement de l’ancien cimetière des moines bénédictins."
4236,Cloître et jardin médiévaux de Donnemarie-Dontilly,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.478775,3.132068,Rue de l'église Rue des cloîtres,77520,+33 1 64 60 21 80,mairie-donnemarie@wanadoo.fr,http://www.donnemarie-dontilly.fr/,Donnemarie-Dontilly,"Equilibre et senteurs sont à l’honneur dans cette partie attenante à l’église de la Nativité.
Le cloître, lieu de silence et de méditation, est construit au XVème siècle au nord de l’église, à l’emplacement de l’ancien cimetière des moines bénédictins."
4246,La Roseraie de Provins,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.564842,3.292038,11 rue des Prés,77160,+33 1 60 58 05 78,laroseraiedeprovins@gmail.com,https://www.laroseraiedeprovins.com/,Provins,"La poésie d'un jardin, l'esprit d'un lieu..."
4247,La Roseraie de Provins,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.564842,3.292038,11 rue des Prés,77160,+33 1 60 58 05 78,laroseraiedeprovins@gmail.com,https://www.laroseraiedeprovins.com/,Provins,"La poésie d'un jardin, l'esprit d'un lieu..."
4254,Camping Les Prés - Aquadis Loisirs,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Camping|https://www.datatourisme.fr/ontology/core#CampingAndCaravanning|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.316868,2.697809,1 chemin rural des prés,77880,+33 1 64 45 72 75,contact@aquadis-loisirs.com,http://www.aquadis-loisirs.com/,Grez-sur-Loing,"Idéalement situé en bordure de la rivière et à 200 mètres du village médiéval de Grez-sur-Loing, ses monuments et ses commerces...à seulement 10 minutes de Fontainebleau, réputée pour son célèbre château, l'endroit est aussi le paradis des ""Boulderers""."
4259,Le Prieuré Saint-Ayoul,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite|https://www.datatourisme.fr/ontology/core#Cloister,48.56,3.3027,"1 cour des Bénédictins Rdv sous le porche, à droite de l'église Saint-Ayoul",77160,+33 1 64 60 26 26,info@provins.net,https://www.provins.net/,Provins,Un ensemble architectural à l'histoire millénaire !
4260,Le Prieuré Saint-Ayoul,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite|https://www.datatourisme.fr/ontology/core#Cloister,48.56,3.3027,"1 cour des Bénédictins Rdv sous le porche, à droite de l'église Saint-Ayoul",77160,+33 1 64 60 26 26,info@provins.net,https://www.provins.net/,Provins,Un ensemble architectural à l'histoire millénaire !
4263,Château Musée de Nemours,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.265538,2.697114,Rue Gautier 1er,77140,+33 1 64 28 27 42,chateau.musee@ville-nemours.fr,https://www.nemours.fr/chateau-musee,Nemours,"Véritable symbole de la Ville de Nemours, le château (classé monument historique) est inséparable de son histoire, de la seigneurie, puis du duché de Nemours."
4275,Bar à vin - Le Caviste du Marché,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Cellar|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment|http://schema.org/LocalBusiness,48.936754,2.356028,105 rue Gabriel Péri,93200,+33 7 66 65 75 61,fbugarim@gmail.com,,Saint-Denis,"Caviste Bar à vins avec 200 références de vins, conventionnels, bio, sans sulfites, végans etc. Convivial, dégustations sur place de vins et des produits de terroir. Évènements culturels et artistiques (exposition temporaire, soirées, spectacle, brunch)."
4277,Chalo-Saint-Mars - Eglise Saint-Médard,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite|https://www.datatourisme.fr/ontology/core#Church,48.427207,2.067977,Place de l'Eglise,91780,+33 1 64 94 99 10,tourisme@caese.fr,,Chalo-Saint-Mars,Eglise Saint-Médard du XIIème - XIVème et XVIème siècles
4278,Champmotteux - Monument aux morts,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#MilitaryCemetery|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemembranceSite|https://www.datatourisme.fr/ontology/core#DefenceSite,48.342442,2.320203,rue du Couvent,91150,+33 1 64 94 99 10,tourisme@caese.fr,,Champmotteux,"Apparus après la guerre de 1870-1871, les monuments aux morts ont été élevés dans leur grande majorité à la suite de la guerre de 1914-1918. Situé au pied de l'église."
4282,Musée Lambinet,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.808966,2.130678,"54, rue du Boulevard de la Reine",78000,+33 1 30 97 28 75,musee.lambinet@versailles.fr,https://www.versailles.fr/51/culture/musee-lambinet.htm<>https://www.instagram.com/museelambinet/,Versailles,"Hôtel particulier du XVIIIe siècle, le musée Lambinet a été construit pour un entrepreneur des bâtiments de Louis XV. En 1929, la ville de Versailles accepte le legs de Mme Nathalie Lambinet afin d’y installer un musée qui ouvre au public en 1932."
4283,Pentahotel Paris Charles de Gaulle Airport,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.99853,2.516096,12 allée du Verger,95700,+33 1 30 18 21 00,info.paris.cdg@pentahotels.com,http://www.pentahotels.com/,Roissy-en-France,"Le pentahotel Paris Charles-de-Gaulle Airport se situe à Roissy-en-France, à proximité de l’aéroport international Paris Charles-de-Gaulle."
4295,Les Grands Appartements,https://www.datatourisme.fr/ontology/core#Castle|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.804328,2.120936,Château de Versailles,78000,+33 1 30 83 78 00,,http://www.chateauversailles.fr/,Versailles,"Les Grands Appartements du roi sont le parcours emblématique du Château de Versailles. Composés du Grand appartement du roi, de la Galerie des glaces et de l’Appartement du roi, ils sont les immanquables d’une visite au Domaine national de Versailles."
4297,La galerie des Glaces,https://www.datatourisme.fr/ontology/core#Castle|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.804328,2.120936,Château de Versailles,78000,+33 1 30 83 78 00,,http://www.chateauversailles.fr/,Versailles,"Lieu emblématique du Château de Versailles, la galerie des Glaces émerveille encore aujourd’hui les visiteurs qui viennent l’admirer. Composée de 357 miroirs, elle fût pour les différents monarques la représentation de la grandeur de la France."
4304,Ferme d'Ecancourt,http://schema.org/Zoo|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#ZooAnimalPark|http://schema.org/LocalBusiness,49.007098,2.0142,Cour du Mûrier,95280,+33 1 34 21 17 91,fermeecancourt.contact@gmail.com,http://www.ferme.ecancourt.fr/,Jouy-le-Moutier,"La ferme d'Ecancourt est une association d'éducation à l'environnement. Il y fait bon rencontrer librement et gratuitement des animaux tel que : chèvres, vaches, poules,lapins...Vous pouvez selon l'heure assister aux soins et à la traite des animaux."
4313,Dourdan Tourisme - Espace Dourdan Informations,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#LocalTouristOffice|https://www.datatourisme.fr/ontology/core#TouristInformationCenter|http://schema.org/LocalBusiness|http://schema.org/TouristInformationCenter,48.529593,2.011331,Place du Général de Gaulle,91410,+33 1 64 59 86 97,info@dourdan-tourisme.fr,http://www.dourdan-tourisme.fr/,Dourdan,"L'équipe de Dourdan Tourisme vous propose un service d'accueil et d'information, ainsi qu'une documentation sur le patrimoine culturel, historique et naturel du territoire dourdannais, du département de l'Essonne et de la région Ile-de-France."
4314,Musée du Château de Dourdan,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.529577,2.011377,Place du Général de Gaulle,91410,+33 1 64 59 66 83,museeduchateau@dourdan.fr,https://chateau.dourdan.fr/,Dourdan,Dans la cour du château de Dourdan se trouve la maison-musée aménagée dans un ancien grenier à sel du XVIIIe siècle construit par le marquis de Verteillac.
4315,Château de Breteuil,https://www.datatourisme.fr/ontology/core#Castle|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.680134,2.022964,Choisel,78460,+33 1 30 52 05 11,contact@breteuil.fr,http://www.breteuil.fr/,Chevreuse,"Avec son immense parc, ses jardins et ses personnages en cire qui habitent le château : Breteuil est une sortie idéale à faire en famille."
4318,Hôtel Mercure Paris Ouest Saint-Germain***,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.903358,2.093163,11 avenue des Loges,78100,+33 1 39 21 50 90,,http://www.mercure.com/fr/hotel-A072-hotel-mercure-paris-ouest-saint-germain/index.shtml,Saint-Germain-en-Laye,"A quelques mètres des grilles du parc du Château, aux abords de la forêt domaniale de Saint-Germain-en-Laye, le Mercure Paris Ouest Saint Germain en Laye arbore sa façade de caractère."
4325,Musée municipal Ducastel-Vera,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.896324,2.0976,2 rue Henri IV,78100,+33 1 30 87 20 75,,https://www.saintgermainenlaye.fr/736/musee-municipal.htm,Saint-Germain-en-Laye,Le musée a été créé en 1872 à partir de la très riche collection d’œuvres d’art léguée à la Ville par Louis-Alexandre Ducastel.
4328,Le Parc Maison Blanche,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.801886,2.267367,"1, rue de Châtillon rue Louis Dupont",92140,+33 1 46 62 35 35,,,Clamart,"D'une immense propriété morcelée subsiste un jardin public aux arbres majestueux. Aménagé en jardin public en 1921, ce parc invite le promeneur à déambuler nonchalamment et à découvrir, de nombreuses sculptures et des espaces ludiques pour les enfants."
4329,Hôtel-restaurant l'Esturgeon ****,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.932917,2.037905,6 Cours du 14 Juillet,78300,+33 1 39 65 00 04,oliviergremillet@free.fr,http://www.lesturgeon.com/,Poissy,A seulement 20 minutes du quartier d'affaire de la Défense cet hôtel surplombant la Seine avec son restaurant gastronomique et ses 15 chambres saura vous satisfaire.
